order_id,order_date,customer_id,country,city,channel,product_id,category,subcategory,unit_price,quantity,discount,revenue,cost
O3377,2024-08-20 00:00:00,C11668,USA,Seattle,Marketplace,P1252,Sports,Athleisure,899.91,1,0.0,899.91,567.24
O3377,2024-08-20 00:00:00,C11668,USA,Seattle,Marketplace,P1078,Electronics,Audio,461.48,1,0.0,461.48,340.3
O3378,2023-12-10 00:00:00,C10459,Brazil,São Paulo,Marketplace,P1093,Home,Furniture,531.91,1,0.02,521.55,337.49
O3379,2024-04-03 00:00:00,C11252,Australia,Melbourne,Web,P1235,Sports,Fitness,897.97,2,0.0,1795.93,1283.88
O3379,2024-04-03 00:00:00,C11252,Australia,Melbourne,Web,P1131,Home,Decor,252.98,3,0.0,758.95,591.22
O3379,2024-04-03 00:00:00,C11252,Australia,Melbourne,Web,P1104,Home,Kitchen,1173.55,1,0.0,1173.55,927.98
O3380,2023-05-10 00:00:00,C10523,India,Mumbai,Mobile App,P1068,Electronics,Audio,96.68,2,0.0,193.36,110.18
O3381,2024-07-06 00:00:00,C11753,UK,Bristol,Web,P1016,Electronics,Phones,346.62,6,0.13,1818.93,1171.5
O3381,2024-07-06 00:00:00,C11753,UK,Bristol,Web,P1154,Fashion,Men,1059.01,1,0.0,1059.01,796.21
O3382,2024-06-06 00:00:00,C11304,Germany,Munich,Mobile App,P1068,Electronics,Audio,88.93,1,0.04,85.12,70.38
O3383,2024-03-24 00:00:00,C11529,Canada,Montreal,Web,P1295,Beauty,Makeup,603.99,2,0.0,1207.97,875.63
O3383,2024-03-24 00:00:00,C11529,Canada,Montreal,Web,P1035,Electronics,Laptops,959.92,3,0.13,2511.81,1989.17
O3384,2024-07-22 00:00:00,C10330,India,Delhi,Mobile App,P1303,Beauty,Haircare,852.0,3,0.12,2253.76,1458.35
O3384,2024-07-22 00:00:00,C10330,India,Delhi,Mobile App,P1050,Electronics,Accessories,1290.21,1,0.01,1271.29,767.51
O3384,2024-07-22 00:00:00,C10330,India,Delhi,Mobile App,P1029,Electronics,Laptops,62.76,1,0.0,62.76,44.76
O3385,2024-04-29 00:00:00,C10358,France,Lyon,Web,P1067,Electronics,Audio,980.1,2,0.0,1960.2,1388.47
O3385,2024-04-29 00:00:00,C10358,France,Lyon,Web,P1173,Fashion,Women,289.74,1,0.0,289.74,205.31
O3385,2024-04-29 00:00:00,C10358,France,Lyon,Web,P1038,Electronics,Laptops,899.19,1,0.0,899.19,664.49
O3386,2024-03-05 00:00:00,C11593,Germany,Hamburg,Retail Store,P1140,Fashion,Men,936.7,1,0.11,829.46,746.91
O3387,2024-02-03 00:00:00,C10472,India,Hyderabad,Mobile App,P1307,Beauty,Haircare,478.18,1,0.0,478.18,370.87
O3387,2024-02-03 00:00:00,C10472,India,Hyderabad,Mobile App,P1063,Electronics,Audio,486.29,1,0.0,486.29,293.53
O3387,2024-02-03 00:00:00,C10472,India,Hyderabad,Mobile App,P1218,Sports,Outdoor,785.54,2,0.13,1371.01,1039.41
O3388,2024-10-16 00:00:00,C11744,Sweden,Stockholm,Mobile App,P1311,Beauty,Haircare,112.2,1,0.0,112.2,68.18
O3388,2024-10-16 00:00:00,C11744,Sweden,Stockholm,Mobile App,P1146,Fashion,Men,797.04,4,0.0,3188.18,2432.61
O3389,2024-03-14 00:00:00,C10515,India,Hyderabad,Mobile App,P1104,Home,Kitchen,1223.51,4,0.0,4894.05,2776.27
O3389,2024-03-14 00:00:00,C10515,India,Hyderabad,Mobile App,P1103,Home,Kitchen,602.21,3,0.0,1806.62,1020.54
O3390,2023-11-23 00:00:00,C10831,France,Lyon,Mobile App,P1005,Electronics,Phones,243.15,1,0.0,243.15,158.48
O3390,2023-11-23 00:00:00,C10831,France,Lyon,Mobile App,P1319,Beauty,Haircare,245.68,2,0.0,491.36,277.33
O3390,2023-11-23 00:00:00,C10831,France,Lyon,Mobile App,P1163,Fashion,Women,600.42,5,0.0,3002.09,2179.24
O3391,2024-04-03 00:00:00,C10143,Germany,Berlin,Mobile App,P1122,Home,Decor,415.07,1,0.0,415.07,311.99
O3391,2024-04-03 00:00:00,C10143,Germany,Berlin,Mobile App,P1193,Fashion,Accessories,777.93,1,0.0,777.93,434.62
O3391,2024-04-03 00:00:00,C10143,Germany,Berlin,Mobile App,P1197,Fashion,Accessories,1013.02,2,0.0,2026.03,1612.71
O3392,2023-03-13 00:00:00,C10913,Germany,Munich,Web,P1153,Fashion,Men,591.25,2,0.03,1147.7,865.45
O3392,2023-03-13 00:00:00,C10913,Germany,Munich,Web,P1251,Sports,Athleisure,481.24,1,0.0,481.24,292.66
O3393,2024-01-21 00:00:00,C10035,UK,Bristol,Marketplace,P1224,Sports,Fitness,317.3,2,0.15,542.26,423.74
O3394,2023-01-31 00:00:00,C10812,Australia,Brisbane,Retail Store,P1305,Beauty,Haircare,1375.93,2,0.0,2751.85,1913.32
O3394,2023-01-31 00:00:00,C10812,Australia,Brisbane,Retail Store,P1262,Beauty,Skincare,137.06,1,0.0,137.06,86.25
O3395,2024-03-15 00:00:00,C10242,Canada,Toronto,Web,P1093,Home,Furniture,720.67,1,0.0,720.67,509.49
O3396,2023-07-02 00:00:00,C10690,Canada,Vancouver,Mobile App,P1097,Home,Furniture,436.3,1,0.07,405.37,339.32
O3396,2023-07-02 00:00:00,C10690,Canada,Vancouver,Mobile App,P1084,Home,Furniture,492.85,1,0.0,492.85,376.24
O3397,2024-08-25 00:00:00,C11651,USA,Austin,Web,P1059,Electronics,Accessories,484.04,2,0.03,935.73,722.76
O3397,2024-08-25 00:00:00,C11651,USA,Austin,Web,P1028,Electronics,Laptops,666.89,2,0.0,1333.78,1007.77
O3398,2024-10-28 00:00:00,C10194,USA,San Francisco,Web,P1133,Home,Decor,464.19,3,0.0,1392.56,1052.84
O3398,2024-10-28 00:00:00,C10194,USA,San Francisco,Web,P1075,Electronics,Audio,725.73,3,0.0,2177.18,1473.28
O3398,2024-10-28 00:00:00,C10194,USA,San Francisco,Web,P1181,Fashion,Accessories,116.25,2,0.08,213.23,133.2
O3399,2024-01-06 00:00:00,C11427,Canada,Toronto,Web,P1177,Fashion,Women,530.84,1,0.0,530.84,317.63
O3400,2023-09-22 00:00:00,C11530,USA,Seattle,Web,P1025,Electronics,Laptops,1187.13,6,0.0,7122.78,4865.51
O3401,2023-08-28 00:00:00,C11272,Germany,Berlin,Web,P1146,Fashion,Men,847.66,3,0.0,2542.99,1459.22
O3402,2023-04-29 00:00:00,C11179,Australia,Melbourne,Web,P1253,Sports,Athleisure,370.33,1,0.0,370.33,271.95
O3403,2024-05-06 00:00:00,C10007,India,Delhi,Marketplace,P1003,Electronics,Phones,848.26,1,0.0,848.26,615.14
O3403,2024-05-06 00:00:00,C10007,India,Delhi,Marketplace,P1148,Fashion,Men,70.11,1,0.05,66.85,51.69
O3404,2023-05-31 00:00:00,C11773,France,Lyon,Web,P1184,Fashion,Accessories,265.61,1,0.15,225.14,203.9
O3405,2024-08-31 00:00:00,C10160,France,Paris,Mobile App,P1087,Home,Furniture,738.91,2,0.0,1477.83,1022.59
O3405,2024-08-31 00:00:00,C10160,France,Paris,Mobile App,P1249,Sports,Athleisure,1053.67,4,0.0,4214.68,2540.41
O3406,2024-01-06 00:00:00,C10039,UK,Manchester,Retail Store,P1084,Home,Furniture,433.69,5,0.0,2168.44,1247.78
O3406,2024-01-06 00:00:00,C10039,UK,Manchester,Retail Store,P1108,Home,Kitchen,318.21,4,0.09,1152.48,804.88
O3406,2024-01-06 00:00:00,C10039,UK,Manchester,Retail Store,P1077,Electronics,Audio,101.98,1,0.0,101.98,68.08
O3407,2024-10-23 00:00:00,C10577,USA,Seattle,Web,P1243,Sports,Athleisure,539.2,3,0.0,1617.61,1051.4
O3408,2024-09-29 00:00:00,C10557,Canada,Montreal,Mobile App,P1189,Fashion,Accessories,265.39,2,0.0,530.78,349.41
O3409,2023-02-20 00:00:00,C10844,Sweden,Stockholm,Mobile App,P1238,Sports,Fitness,821.95,1,0.0,821.95,471.13
O3409,2023-02-20 00:00:00,C10844,Sweden,Stockholm,Mobile App,P1010,Electronics,Phones,29.98,1,0.0,29.98,18.83
O3410,2023-11-16 00:00:00,C11721,Netherlands,Rotterdam,Retail Store,P1181,Fashion,Accessories,153.97,1,0.0,153.97,90.62
O3410,2023-11-16 00:00:00,C11721,Netherlands,Rotterdam,Retail Store,P1047,Electronics,Accessories,707.49,1,0.0,707.49,554.6
O3411,2023-06-23 00:00:00,C11088,USA,Austin,Mobile App,P1114,Home,Kitchen,778.0,3,0.0,2334.0,1748.54
O3411,2023-06-23 00:00:00,C11088,USA,Austin,Mobile App,P1278,Beauty,Skincare,914.97,2,0.0,1829.95,1428.95
O3412,2023-07-07 00:00:00,C11350,India,Bengaluru,Retail Store,P1113,Home,Kitchen,1057.52,2,0.0,2115.04,1278.05
O3413,2024-08-28 00:00:00,C10615,Australia,Melbourne,Mobile App,P1075,Electronics,Audio,857.5,1,0.0,857.5,540.92
O3413,2024-08-28 00:00:00,C10615,Australia,Melbourne,Mobile App,P1186,Fashion,Accessories,589.49,1,0.0,589.49,463.17
O3413,2024-08-28 00:00:00,C10615,Australia,Melbourne,Mobile App,P1207,Sports,Outdoor,867.86,4,0.01,3440.51,2209.5
O3414,2023-08-17 00:00:00,C10340,Canada,Calgary,Marketplace,P1131,Home,Decor,345.26,1,0.06,323.28,275.43
O3415,2023-06-27 00:00:00,C10514,UK,Manchester,Mobile App,P1034,Electronics,Laptops,951.22,1,0.13,831.68,528.78
O3415,2023-06-27 00:00:00,C10514,UK,Manchester,Mobile App,P1304,Beauty,Haircare,629.68,2,0.0,1259.35,840.69
O3415,2023-06-27 00:00:00,C10514,UK,Manchester,Mobile App,P1089,Home,Furniture,414.82,1,0.0,414.82,270.57
O3416,2023-01-24 00:00:00,C10457,Germany,Berlin,Web,P1017,Electronics,Phones,800.29,1,0.0,800.29,454.72
O3416,2023-01-24 00:00:00,C10457,Germany,Berlin,Web,P1303,Beauty,Haircare,723.88,3,0.0,2171.64,1241.69
O3417,2024-03-20 00:00:00,C10385,Netherlands,Rotterdam,Retail Store,P1072,Electronics,Audio,22.88,5,0.18,93.48,78.62
O3417,2024-03-20 00:00:00,C10385,Netherlands,Rotterdam,Retail Store,P1178,Fashion,Women,888.76,2,0.0,1777.52,1219.5
O3418,2024-05-18 00:00:00,C11639,Canada,Calgary,Retail Store,P1049,Electronics,Accessories,276.62,5,0.0,1383.1,1082.08
O3418,2024-05-18 00:00:00,C11639,Canada,Calgary,Retail Store,P1083,Home,Furniture,72.01,2,0.0,144.02,99.58
O3418,2024-05-18 00:00:00,C11639,Canada,Calgary,Retail Store,P1052,Electronics,Accessories,1082.98,3,0.03,3164.39,2522.72
O3419,2024-07-07 00:00:00,C10360,UK,Leeds,Retail Store,P1036,Electronics,Laptops,371.11,1,0.07,346.37,237.08
O3419,2024-07-07 00:00:00,C10360,UK,Leeds,Retail Store,P1118,Home,Kitchen,1127.01,3,0.0,3381.04,2307.02
O3420,2024-05-29 00:00:00,C10571,Canada,Calgary,Web,P1246,Sports,Athleisure,525.79,3,0.08,1447.07,944.24
O3420,2024-05-29 00:00:00,C10571,Canada,Calgary,Web,P1128,Home,Decor,21.84,1,0.0,21.84,15.63
O3420,2024-05-29 00:00:00,C10571,Canada,Calgary,Web,P1177,Fashion,Women,577.76,3,0.0,1733.29,1237.04
O3421,2024-08-24 00:00:00,C10077,USA,Chicago,Web,P1235,Sports,Fitness,774.82,2,0.0,1549.65,940.01
O3421,2024-08-24 00:00:00,C10077,USA,Chicago,Web,P1234,Sports,Fitness,288.32,1,0.0,288.32,189.8
O3422,2023-07-04 00:00:00,C10666,Sweden,Gothenburg,Web,P1096,Home,Furniture,839.49,3,0.18,2067.4,1668.52
O3422,2023-07-04 00:00:00,C10666,Sweden,Gothenburg,Web,P1156,Fashion,Men,817.73,2,0.0,1635.46,986.82
O3422,2023-07-04 00:00:00,C10666,Sweden,Gothenburg,Web,P1110,Home,Kitchen,388.56,3,0.0,1165.68,921.23
O3423,2023-01-22 00:00:00,C11010,Sweden,Malmö,Mobile App,P1228,Sports,Fitness,1134.03,1,0.0,1134.03,900.93
O3424,2024-01-28 00:00:00,C10184,Netherlands,Utrecht,Mobile App,P1050,Electronics,Accessories,1168.38,2,0.0,2336.75,1627.21
O3424,2024-01-28 00:00:00,C10184,Netherlands,Utrecht,Mobile App,P1189,Fashion,Accessories,329.54,1,0.06,308.13,194.47
O3424,2024-01-28 00:00:00,C10184,Netherlands,Utrecht,Mobile App,P1148,Fashion,Men,75.76,4,0.0,303.03,186.05
O3425,2023-08-19 00:00:00,C10919,Germany,Munich,Retail Store,P1044,Electronics,Accessories,333.74,1,0.0,333.74,224.78
O3425,2023-08-19 00:00:00,C10919,Germany,Munich,Retail Store,P1103,Home,Kitchen,687.11,4,0.0,2748.45,1864.0
O3426,2024-08-09 00:00:00,C10600,Canada,Toronto,Mobile App,P1029,Electronics,Laptops,63.81,2,0.0,127.62,74.18
O3426,2024-08-09 00:00:00,C10600,Canada,Toronto,Mobile App,P1295,Beauty,Makeup,592.38,2,0.0,1184.76,685.24
O3426,2024-08-09 00:00:00,C10600,Canada,Toronto,Mobile App,P1293,Beauty,Makeup,385.45,1,0.13,333.94,258.48
O3427,2023-03-03 00:00:00,C10321,France,Marseille,Web,P1100,Home,Kitchen,51.23,2,0.0,102.47,76.57
O3427,2023-03-03 00:00:00,C10321,France,Marseille,Web,P1191,Fashion,Accessories,1149.54,2,0.05,2186.79,1685.46
O3427,2023-03-03 00:00:00,C10321,France,Marseille,Web,P1104,Home,Kitchen,1316.06,1,0.0,1316.06,1040.4
O3428,2023-06-27 00:00:00,C11648,Sweden,Gothenburg,Mobile App,P1230,Sports,Fitness,838.82,1,0.06,791.26,652.4
O3428,2023-06-27 00:00:00,C11648,Sweden,Gothenburg,Mobile App,P1137,Home,Decor,791.34,4,0.0,3165.37,2506.42
O3429,2024-05-24 00:00:00,C11194,Australia,Brisbane,Web,P1127,Home,Decor,832.21,1,0.0,832.21,620.22
O3430,2024-03-20 00:00:00,C10762,Canada,Montreal,Mobile App,P1050,Electronics,Accessories,1235.19,5,0.04,5937.27,4036.62
O3430,2024-03-20 00:00:00,C10762,Canada,Montreal,Mobile App,P1083,Home,Furniture,103.26,2,0.0,206.53,158.0
O3431,2023-09-25 00:00:00,C11183,Germany,Munich,Mobile App,P1240,Sports,Athleisure,1175.25,4,0.0,4700.99,3405.87
O3431,2023-09-25 00:00:00,C11183,Germany,Munich,Mobile App,P1151,Fashion,Men,291.9,4,0.05,1106.77,793.06
O3431,2023-09-25 00:00:00,C11183,Germany,Munich,Mobile App,P1147,Fashion,Men,739.26,2,0.0,1478.51,1181.41
O3432,2024-04-08 00:00:00,C11748,Australia,Sydney,Marketplace,P1104,Home,Kitchen,1180.09,1,0.0,1180.09,743.89
O3432,2024-04-08 00:00:00,C11748,Australia,Sydney,Marketplace,P1129,Home,Decor,662.59,2,0.0,1325.17,1026.76
O3433,2024-03-25 00:00:00,C11274,Germany,Munich,Web,P1081,Home,Furniture,829.58,1,0.04,795.78,584.96
O3434,2023-07-25 00:00:00,C11336,Sweden,Gothenburg,Mobile App,P1268,Beauty,Skincare,386.49,4,0.09,1409.74,1078.94
O3434,2023-07-25 00:00:00,C11336,Sweden,Gothenburg,Mobile App,P1095,Home,Furniture,466.36,2,0.0,932.72,619.58
O3435,2024-08-21 00:00:00,C10202,India,Mumbai,Mobile App,P1186,Fashion,Accessories,718.96,1,0.02,703.2,420.42
O3436,2023-02-09 00:00:00,C10244,Australia,Melbourne,Mobile App,P1169,Fashion,Women,681.92,2,0.0,1363.83,992.63
O3436,2023-02-09 00:00:00,C10244,Australia,Melbourne,Mobile App,P1107,Home,Kitchen,833.13,1,0.0,833.13,618.42
O3436,2023-02-09 00:00:00,C10244,Australia,Melbourne,Mobile App,P1196,Fashion,Accessories,839.86,1,0.19,677.86,599.23
O3437,2023-06-03 00:00:00,C10552,Netherlands,Amsterdam,Mobile App,P1015,Electronics,Phones,235.56,1,0.08,215.61,146.93
O3437,2023-06-03 00:00:00,C10552,Netherlands,Amsterdam,Mobile App,P1089,Home,Furniture,564.63,2,0.13,987.14,779.97
O3437,2023-06-03 00:00:00,C10552,Netherlands,Amsterdam,Mobile App,P1215,Sports,Outdoor,309.39,2,0.0,618.79,452.07
O3438,2024-06-28 00:00:00,C10998,Brazil,Brasília,Mobile App,P1121,Home,Decor,1046.57,1,0.08,958.21,728.32
O3438,2024-06-28 00:00:00,C10998,Brazil,Brasília,Mobile App,P1208,Sports,Outdoor,17.18,1,0.0,17.18,10.85
O3438,2024-06-28 00:00:00,C10998,Brazil,Brasília,Mobile App,P1043,Electronics,Accessories,1185.19,3,0.0,3555.58,2462.1
O3439,2023-02-19 00:00:00,C11063,France,Paris,Marketplace,P1096,Home,Furniture,524.71,1,0.0,524.71,312.44
O3440,2024-08-06 00:00:00,C11018,Canada,Vancouver,Web,P1274,Beauty,Skincare,679.28,1,0.0,679.28,418.13
O3440,2024-08-06 00:00:00,C11018,Canada,Vancouver,Web,P1078,Electronics,Audio,452.73,5,0.0,2263.64,1538.91
O3440,2024-08-06 00:00:00,C11018,Canada,Vancouver,Web,P1142,Fashion,Men,638.82,1,0.0,638.82,469.13
O3441,2023-01-28 00:00:00,C11592,UK,London,Mobile App,P1250,Sports,Athleisure,449.63,1,0.0,449.63,268.06
O3441,2023-01-28 00:00:00,C11592,UK,London,Mobile App,P1292,Beauty,Makeup,725.74,4,0.0,2902.95,2154.13
O3442,2024-09-09 00:00:00,C11138,India,Bengaluru,Web,P1151,Fashion,Men,304.75,3,0.0,914.25,666.55
O3442,2024-09-09 00:00:00,C11138,India,Bengaluru,Web,P1284,Beauty,Makeup,600.15,1,0.0,600.15,473.01
O3442,2024-09-09 00:00:00,C11138,India,Bengaluru,Web,P1150,Fashion,Men,1291.52,2,0.0,2583.04,1646.82
O3443,2023-03-03 00:00:00,C11198,India,Bengaluru,Web,P1283,Beauty,Makeup,149.65,1,0.0,149.65,92.6
O3443,2023-03-03 00:00:00,C11198,India,Bengaluru,Web,P1232,Sports,Fitness,574.36,3,0.0,1723.09,1230.33
O3443,2023-03-03 00:00:00,C11198,India,Bengaluru,Web,P1182,Fashion,Accessories,1099.59,2,0.0,2199.18,1677.29
O3444,2023-06-10 00:00:00,C11565,Brazil,São Paulo,Web,P1316,Beauty,Haircare,551.28,1,0.09,499.42,419.08
O3444,2023-06-10 00:00:00,C11565,Brazil,São Paulo,Web,P1164,Fashion,Women,95.41,1,0.15,81.05,53.55
O3444,2023-06-10 00:00:00,C11565,Brazil,São Paulo,Web,P1316,Beauty,Haircare,523.66,2,0.04,1001.29,798.48
O3445,2023-03-23 00:00:00,C10723,Sweden,Stockholm,Marketplace,P1036,Electronics,Laptops,451.6,1,0.0,451.6,264.0
O3446,2023-08-25 00:00:00,C10636,Germany,Hamburg,Mobile App,P1109,Home,Kitchen,150.59,1,0.11,134.53,96.22
O3446,2023-08-25 00:00:00,C10636,Germany,Hamburg,Mobile App,P1104,Home,Kitchen,1347.04,2,0.0,2694.08,1768.23
O3446,2023-08-25 00:00:00,C10636,Germany,Hamburg,Mobile App,P1283,Beauty,Makeup,124.14,5,0.0,620.7,433.62
O3447,2023-11-13 00:00:00,C10646,Germany,Cologne,Web,P1306,Beauty,Haircare,566.75,4,0.0,2267.01,1304.03
O3447,2023-11-13 00:00:00,C10646,Germany,Cologne,Web,P1249,Sports,Athleisure,758.2,1,0.0,758.2,512.05
O3447,2023-11-13 00:00:00,C10646,Germany,Cologne,Web,P1292,Beauty,Makeup,1174.91,1,0.0,1174.91,751.99
O3448,2023-08-26 00:00:00,C11064,Netherlands,Rotterdam,Retail Store,P1246,Sports,Athleisure,539.82,1,0.0,539.82,327.35
O3449,2024-07-29 00:00:00,C10812,Sweden,Malmö,Web,P1051,Electronics,Accessories,1052.2,1,0.0,1052.2,792.88
O3449,2024-07-29 00:00:00,C10812,Sweden,Malmö,Web,P1317,Beauty,Haircare,190.51,3,0.0,571.54,401.4
O3450,2023-04-01 00:00:00,C11689,Sweden,Stockholm,Mobile App,P1311,Beauty,Haircare,105.28,3,0.13,275.8,189.7
O3450,2023-04-01 00:00:00,C11689,Sweden,Stockholm,Mobile App,P1064,Electronics,Audio,397.35,3,0.06,1124.78,877.61
O3451,2023-09-01 00:00:00,C10006,UK,Manchester,Mobile App,P1115,Home,Kitchen,980.02,3,0.0,2940.05,2185.19
O3451,2023-09-01 00:00:00,C10006,UK,Manchester,Mobile App,P1270,Beauty,Skincare,743.25,2,0.0,1486.49,1154.32
O3452,2023-02-21 00:00:00,C10099,Brazil,Brasília,Retail Store,P1024,Electronics,Laptops,556.05,1,0.0,556.05,397.63
O3452,2023-02-21 00:00:00,C10099,Brazil,Brasília,Retail Store,P1009,Electronics,Phones,909.4,3,0.0,2728.21,1626.69
O3452,2023-02-21 00:00:00,C10099,Brazil,Brasília,Retail Store,P1290,Beauty,Makeup,46.14,2,0.06,86.35,63.9
O3453,2023-12-17 00:00:00,C11663,Brazil,Brasília,Marketplace,P1283,Beauty,Makeup,113.17,1,0.09,102.76,80.73
O3454,2024-01-07 00:00:00,C11000,India,Bengaluru,Web,P1075,Electronics,Audio,795.89,1,0.11,709.11,478.25
O3455,2023-03-24 00:00:00,C11233,Netherlands,Utrecht,Mobile App,P1146,Fashion,Men,908.79,2,0.0,1817.58,1342.84
O3455,2023-03-24 00:00:00,C11233,Netherlands,Utrecht,Mobile App,P1099,Home,Furniture,143.5,3,0.0,430.49,244.32
O3456,2023-02-06 00:00:00,C10480,USA,Austin,Marketplace,P1090,Home,Furniture,141.97,1,0.0,141.97,81.46
O3457,2023-01-24 00:00:00,C11090,UK,Bristol,Mobile App,P1095,Home,Furniture,491.88,3,0.07,1368.08,964.76
O3457,2023-01-24 00:00:00,C11090,UK,Bristol,Mobile App,P1267,Beauty,Skincare,804.14,1,0.0,804.14,464.83
O3458,2024-02-09 00:00:00,C11461,USA,New York,Retail Store,P1243,Sports,Athleisure,392.44,2,0.0,784.89,519.81
O3458,2024-02-09 00:00:00,C11461,USA,New York,Retail Store,P1208,Sports,Outdoor,15.63,1,0.0,15.63,10.56
O3458,2024-02-09 00:00:00,C11461,USA,New York,Retail Store,P1129,Home,Decor,542.53,5,0.08,2486.47,1756.26
O3459,2024-08-12 00:00:00,C10820,Australia,Sydney,Retail Store,P1223,Sports,Fitness,499.06,1,0.0,499.06,300.49
O3459,2024-08-12 00:00:00,C10820,Australia,Sydney,Retail Store,P1170,Fashion,Women,897.17,2,0.0,1794.34,1067.05
O3460,2024-10-20 00:00:00,C11614,UK,Manchester,Web,P1268,Beauty,Skincare,412.22,2,0.0,824.44,511.07
O3460,2024-10-20 00:00:00,C11614,UK,Manchester,Web,P1173,Fashion,Women,279.96,1,0.0,279.96,208.85
O3461,2024-07-07 00:00:00,C11040,Australia,Melbourne,Mobile App,P1237,Sports,Fitness,33.2,3,0.1,89.63,70.88
O3461,2024-07-07 00:00:00,C11040,Australia,Melbourne,Mobile App,P1183,Fashion,Accessories,1032.09,1,0.08,950.97,646.36
O3462,2024-09-23 00:00:00,C10588,USA,San Francisco,Mobile App,P1017,Electronics,Phones,754.62,6,0.03,4407.44,2897.11
O3462,2024-09-23 00:00:00,C10588,USA,San Francisco,Mobile App,P1117,Home,Kitchen,245.55,2,0.0,491.09,353.17
O3462,2024-09-23 00:00:00,C10588,USA,San Francisco,Mobile App,P1116,Home,Kitchen,954.0,3,0.0,2862.0,2247.64
O3463,2023-10-24 00:00:00,C11602,UK,London,Retail Store,P1099,Home,Furniture,109.27,1,0.0,109.27,81.14
O3464,2024-06-07 00:00:00,C10248,India,Delhi,Web,P1279,Beauty,Skincare,975.44,2,0.0,1950.89,1261.19
O3464,2024-06-07 00:00:00,C10248,India,Delhi,Web,P1057,Electronics,Accessories,307.34,1,0.0,307.34,169.59
O3465,2024-06-07 00:00:00,C10482,France,Paris,Marketplace,P1055,Electronics,Accessories,1088.44,2,0.0,2176.88,1554.46
O3465,2024-06-07 00:00:00,C10482,France,Paris,Marketplace,P1078,Electronics,Audio,439.28,5,0.0,2196.38,1368.33
O3466,2023-03-12 00:00:00,C11686,Germany,Berlin,Web,P1256,Sports,Athleisure,1220.4,4,0.05,4631.53,3339.16
O3467,2024-05-07 00:00:00,C10349,Canada,Toronto,Web,P1014,Electronics,Phones,231.25,6,0.1,1244.16,1052.58
O3467,2024-05-07 00:00:00,C10349,Canada,Toronto,Web,P1161,Fashion,Women,826.83,2,0.04,1579.95,1224.02
O3467,2024-05-07 00:00:00,C10349,Canada,Toronto,Web,P1198,Fashion,Accessories,1131.4,1,0.04,1091.11,734.2
O3468,2023-10-16 00:00:00,C10503,Netherlands,Utrecht,Retail Store,P1139,Home,Decor,1260.24,2,0.06,2370.68,1956.7
O3468,2023-10-16 00:00:00,C10503,Netherlands,Utrecht,Retail Store,P1048,Electronics,Accessories,647.93,1,0.0,647.93,377.38
O3468,2023-10-16 00:00:00,C10503,Netherlands,Utrecht,Retail Store,P1034,Electronics,Laptops,1077.84,2,0.16,1801.05,1512.22
O3469,2023-10-13 00:00:00,C11163,Netherlands,Utrecht,Web,P1173,Fashion,Women,267.7,3,0.04,773.58,490.83
O3470,2023-05-30 00:00:00,C11672,India,Delhi,Web,P1197,Fashion,Accessories,915.04,3,0.0,2745.11,1656.4
O3470,2023-05-30 00:00:00,C11672,India,Delhi,Web,P1058,Electronics,Accessories,58.19,1,0.0,58.19,37.81
O3471,2024-02-13 00:00:00,C11570,India,Bengaluru,Web,P1094,Home,Furniture,991.0,4,0.0,3964.02,2702.21
O3471,2024-02-13 00:00:00,C11570,India,Bengaluru,Web,P1222,Sports,Fitness,138.15,2,0.05,262.17,169.62
O3471,2024-02-13 00:00:00,C11570,India,Bengaluru,Web,P1300,Beauty,Haircare,69.8,1,0.0,69.8,50.96
O3472,2023-02-12 00:00:00,C11420,USA,Chicago,Marketplace,P1293,Beauty,Makeup,483.39,1,0.0,483.39,293.81
O3473,2023-10-29 00:00:00,C11701,USA,Chicago,Web,P1301,Beauty,Haircare,843.51,1,0.06,793.84,544.5
O3474,2024-06-17 00:00:00,C10311,UK,Bristol,Mobile App,P1112,Home,Kitchen,751.58,1,0.0,751.58,598.49
O3474,2024-06-17 00:00:00,C10311,UK,Bristol,Mobile App,P1160,Fashion,Women,392.5,1,0.03,382.22,299.67
O3474,2024-06-17 00:00:00,C10311,UK,Bristol,Mobile App,P1004,Electronics,Phones,242.78,1,0.0,242.78,183.13
O3475,2023-04-27 00:00:00,C10982,France,Marseille,Web,P1140,Fashion,Men,1349.6,1,0.0,1349.6,775.67
O3476,2023-02-11 00:00:00,C11352,Netherlands,Rotterdam,Web,P1049,Electronics,Accessories,300.52,1,0.0,300.52,177.3
O3476,2023-02-11 00:00:00,C11352,Netherlands,Rotterdam,Web,P1174,Fashion,Women,853.51,1,0.0,853.51,556.68
O3476,2023-02-11 00:00:00,C11352,Netherlands,Rotterdam,Web,P1004,Electronics,Phones,203.95,2,0.0,407.91,249.91
O3477,2023-07-22 00:00:00,C10674,France,Marseille,Retail Store,P1171,Fashion,Women,22.73,2,0.0,45.47,31.36
O3477,2023-07-22 00:00:00,C10674,France,Marseille,Retail Store,P1269,Beauty,Skincare,356.7,3,0.02,1045.58,590.88
O3478,2024-02-15 00:00:00,C11014,Brazil,Rio de Janeiro,Web,P1304,Beauty,Haircare,808.05,1,0.01,796.95,635.3
O3478,2024-02-15 00:00:00,C11014,Brazil,Rio de Janeiro,Web,P1084,Home,Furniture,449.25,2,0.0,898.51,577.49
O3479,2023-03-19 00:00:00,C10775,Brazil,São Paulo,Web,P1089,Home,Furniture,619.54,1,0.0,619.54,474.98
